,Energy Consumption,Wind Velocity,Sun Duration,Air Temperature,Precipitation Amount
2015-12-13 05:00:00,42158.75,7.3,0.0,8.4,0.1
2015-12-13 06:00:00,44420.25,8.8,0.0,8.6,0.1
2015-12-13 07:00:00,47971.0,11.8,0.0,10.1,0.0
2015-12-13 08:00:00,51491.25,13.5,0.0,8.3,0.0
2015-12-13 09:00:00,54136.75,10.9,0.0,5.4,0.2
2015-12-13 10:00:00,56526.5,7.3,17.0,5.0,0.0
2015-12-13 11:00:00,56032.5,8.1,58.0,5.1,0.0
2015-12-13 12:00:00,54187.75,7.0,60.0,4.7,0.0
2015-12-13 13:00:00,52858.75,6.6,60.0,4.5,0.2
2015-12-13 14:00:00,52559.25,5.6,60.0,4.7,0.0
2015-12-13 15:00:00,55440.75,5.9,17.0,3.9,0.0
2015-12-13 16:00:00,58775.25,5.5,0.0,2.9,0.0
2015-12-13 17:00:00,59650.0,4.9,0.0,1.9,0.0
2015-12-13 18:00:00,58583.25,4.5,0.0,1.2,0.0
2015-12-13 19:00:00,56354.25,4.7,0.0,0.9,0.0
2015-12-13 20:00:00,54741.75,4.9,0.0,0.7,0.0
2015-12-14 03:00:00,48397.5,2.6,0.0,0.2,0.0
2015-12-14 04:00:00,52569.5,2.7,0.0,0.6,0.0
2015-12-14 05:00:00,61647.25,1.2,0.0,-0.2,0.0
2015-12-14 06:00:00,69425.25,2.6,0.0,0.2,0.0
2015-12-14 07:00:00,71742.75,2.8,0.0,-1.4,0.0
2015-12-14 08:00:00,71561.25,2.7,0.0,-1.4,0.0
2015-12-14 09:00:00,71965.25,3.5,0.0,-0.7,0.0
2015-12-14 10:00:00,72744.0,2.9,0.0,0.0,0.0
2015-12-14 11:00:00,72049.75,2.7,0.0,0.6,0.0
2015-12-14 12:00:00,71309.75,3.1,0.0,1.2,0.0
2015-12-14 13:00:00,70520.0,3.2,0.0,1.7,0.0
2015-12-14 14:00:00,70186.75,4.3,0.0,1.9,0.0
2015-12-14 15:00:00,71953.0,4.6,0.0,1.6,0.0
2015-12-14 16:00:00,74400.5,4.1,0.0,1.6,0.0
2015-12-14 17:00:00,73772.25,4.4,0.0,1.6,0.0
2015-12-14 18:00:00,71884.5,4.9,0.0,1.8,0.0
2015-12-14 19:00:00,67752.75,5.4,0.0,2.0,0.0
2015-12-14 20:00:00,63894.5,4.4,0.0,2.2,0.0
2015-12-15 03:00:00,51005.25,5.1,0.0,4.6,0.0
2015-12-15 04:00:00,54268.75,3.8,0.0,4.6,0.0
2015-12-15 05:00:00,62525.0,4.2,0.0,4.7,0.0
2015-12-15 06:00:00,69834.5,3.8,0.0,4.7,0.0
2015-12-15 07:00:00,72192.5,3.4,0.0,4.6,0.0
2015-12-15 08:00:00,71868.0,3.4,0.0,4.5,0.0
2015-12-15 09:00:00,72089.25,3.5,0.0,5.5,0.0
2015-12-15 10:00:00,72613.5,2.9,0.0,5.8,0.0
2015-12-15 11:00:00,71743.25,2.5,0.0,6.2,0.0
2015-12-15 12:00:00,71187.25,2.1,0.0,6.2,0.0
2015-12-15 13:00:00,70155.0,2.5,0.0,6.2,0.0
2015-12-15 14:00:00,69639.75,2.0,0.0,6.3,0.0
2015-12-15 15:00:00,71555.5,1.6,0.0,6.0,0.0
2015-12-15 16:00:00,74068.25,1.3,0.0,5.8,0.0
2015-12-15 17:00:00,73231.0,2.3,0.0,5.9,0.0
2015-12-15 18:00:00,71172.0,2.4,0.0,5.5,0.0
2015-12-15 19:00:00,67478.0,1.7,0.0,5.4,0.0
2015-12-15 20:00:00,63816.25,1.8,0.0,5.2,0.0
2015-12-16 03:00:00,50464.25,4.1,0.0,4.5,0.0
2015-12-16 04:00:00,53993.25,3.8,0.0,4.4,0.0
2015-12-16 05:00:00,62468.75,3.2,0.0,4.4,0.0
2015-12-16 06:00:00,69937.75,3.2,0.0,4.5,0.0
2015-12-16 07:00:00,72091.25,4.7,0.0,4.7,0.0
2015-12-16 08:00:00,72005.5,3.9,0.0,5.0,0.0
2015-12-16 09:00:00,72774.0,3.5,0.0,5.3,0.0
2015-12-16 10:00:00,73595.25,3.6,0.0,5.9,0.0
2015-12-16 11:00:00,72804.0,3.5,0.0,6.5,0.0
2015-12-16 12:00:00,72084.0,3.5,0.0,7.3,0.0
2015-12-16 13:00:00,71040.25,3.8,0.0,7.3,0.0
2015-12-16 14:00:00,71155.25,3.5,0.0,6.5,0.0
2015-12-16 15:00:00,72884.75,3.5,0.0,5.5,0.0
2015-12-16 16:00:00,74239.75,4.1,0.0,5.2,0.0
2015-12-16 17:00:00,73001.25,4.3,0.0,5.5,0.0
2015-12-16 18:00:00,70670.0,6.4,0.0,6.0,0.0
2015-12-16 19:00:00,66570.25,6.0,0.0,6.6,0.0
2015-12-16 20:00:00,62395.0,4.9,0.0,7.2,0.0
2015-12-17 03:00:00,48394.0,4.2,0.0,8.3,0.6
2015-12-17 04:00:00,51938.25,4.8,0.0,8.7,0.0
2015-12-17 05:00:00,60365.75,5.5,0.0,9.1,0.0
2015-12-17 06:00:00,67515.5,4.8,0.0,9.4,0.0
2015-12-17 07:00:00,69834.75,4.7,0.0,9.6,0.0
2015-12-17 08:00:00,69677.0,5.4,0.0,9.9,0.2
2015-12-17 09:00:00,70244.0,5.0,0.0,10.7,0.0
2015-12-17 10:00:00,70889.5,5.1,0.0,11.1,0.0
2015-12-17 11:00:00,69921.25,5.0,0.0,11.0,0.0
2015-12-17 12:00:00,69031.5,4.1,0.0,11.2,0.0
2015-12-17 13:00:00,68073.0,3.5,0.0,11.4,0.0
2015-12-17 14:00:00,67439.5,4.3,0.0,11.8,0.0
2015-12-17 15:00:00,69217.75,4.7,0.0,11.7,0.0
2015-12-17 16:00:00,71596.0,5.1,0.0,12.0,0.0
2015-12-17 17:00:00,70742.25,5.0,0.0,12.0,0.1
2015-12-17 18:00:00,68819.75,5.5,0.0,11.5,0.0
2015-12-17 19:00:00,65416.25,5.2,0.0,11.3,0.0
2015-12-17 20:00:00,61681.25,4.8,0.0,11.0,0.0
2015-12-18 03:00:00,47742.5,4.1,0.0,10.3,0.0
2015-12-18 04:00:00,51648.0,4.8,0.0,10.6,0.0
2015-12-18 05:00:00,59908.0,4.4,0.0,10.5,0.4
2015-12-18 06:00:00,67139.5,5.8,0.0,11.0,0.6
2015-12-18 07:00:00,69813.0,6.0,0.0,11.0,0.4
2015-12-18 08:00:00,68965.0,6.2,0.0,11.2,0.8
2015-12-18 09:00:00,69308.0,5.4,0.0,11.4,0.3
2015-12-18 10:00:00,69741.5,5.6,25.0,11.4,0.1
2015-12-18 11:00:00,68350.0,6.2,1.0,11.5,0.3
2015-12-18 12:00:00,66807.25,5.2,3.0,11.5,0.0
2015-12-18 13:00:00,65899.25,5.3,1.0,11.7,0.0
2015-12-18 14:00:00,64959.25,4.8,0.0,11.7,0.0
2015-12-18 15:00:00,66731.25,4.9,0.0,11.2,0.0
2015-12-18 16:00:00,68697.25,4.2,0.0,11.0,0.0
2015-12-18 17:00:00,67585.5,5.1,0.0,10.9,0.0
2015-12-18 18:00:00,65208.25,4.8,0.0,10.6,0.0
2015-12-18 19:00:00,61340.75,5.3,0.0,10.6,0.0
2015-12-18 20:00:00,57775.75,5.2,0.0,8.9,0.0
2015-12-19 03:00:00,43836.5,4.9,0.0,6.4,0.0
2015-12-19 04:00:00,44329.75,5.2,0.0,6.8,0.0
2015-12-19 05:00:00,45709.5,5.2,0.0,6.8,0.0
2015-12-19 06:00:00,49371.5,5.0,0.0,7.1,0.0
2015-12-19 07:00:00,53124.75,4.8,0.0,7.7,0.0
2015-12-19 08:00:00,56119.5,5.4,0.0,8.0,0.0
2015-12-19 09:00:00,57461.0,4.2,0.0,8.7,0.0
2015-12-19 10:00:00,58211.0,3.8,0.0,9.5,0.0
2015-12-19 11:00:00,57439.75,3.7,29.0,10.7,0.0
2015-12-19 12:00:00,55402.0,4.1,37.0,10.2,0.0
2015-12-19 13:00:00,54049.5,4.1,0.0,11.3,0.0
2015-12-19 14:00:00,53750.5,3.6,0.0,10.6,0.0
2015-12-19 15:00:00,56558.5,3.3,0.0,9.3,0.0
2015-12-19 16:00:00,60525.5,4.9,0.0,8.9,0.0
2015-12-19 17:00:00,60622.75,5.1,0.0,8.5,0.0
2015-12-19 18:00:00,58592.75,4.7,0.0,8.6,0.0
2015-12-19 19:00:00,55242.5,4.7,0.0,8.4,0.0
2015-12-19 20:00:00,52656.25,5.3,0.0,8.0,0.0
2015-12-20 03:00:00,40403.5,5.5,0.0,6.9,0.0
2015-12-20 04:00:00,40463.25,7.1,0.0,7.4,0.0
2015-12-20 05:00:00,40455.75,5.9,0.0,7.1,0.0
2015-12-20 06:00:00,42877.75,4.5,0.0,6.5,0.0
2015-12-20 07:00:00,45849.25,7.8,0.0,7.3,0.0
2015-12-20 08:00:00,49041.5,6.9,0.0,7.2,0.0
2015-12-20 09:00:00,51589.75,7.7,0.0,8.3,0.0
2015-12-20 10:00:00,54343.5,6.5,0.0,9.2,0.0
2015-12-20 11:00:00,54086.5,5.8,0.0,9.7,0.0
2015-12-20 12:00:00,51921.5,4.4,0.0,11.2,0.0
2015-12-20 13:00:00,50513.0,5.2,0.0,11.8,0.0
2015-12-20 14:00:00,50295.5,4.6,0.0,10.9,0.0
2015-12-20 15:00:00,52920.5,4.7,0.0,10.9,0.0
2015-12-20 16:00:00,56368.25,5.0,0.0,10.4,0.0
2015-12-20 17:00:00,57078.5,5.1,0.0,10.5,0.0
2015-12-20 18:00:00,55967.25,5.2,0.0,11.0,0.0
2015-12-20 19:00:00,53794.75,4.2,0.0,11.0,0.0
2015-12-20 20:00:00,51864.25,4.9,0.0,10.7,0.0
2015-12-21 03:00:00,42845.0,4.1,0.0,9.1,0.3
2015-12-21 04:00:00,46520.0,4.2,0.0,8.9,0.2
2015-12-21 05:00:00,54548.5,3.5,0.0,9.0,0.1
2015-12-21 06:00:00,61406.75,5.1,0.0,9.1,0.4
2015-12-21 07:00:00,64383.75,4.3,0.0,9.2,0.8
2015-12-21 08:00:00,65452.25,5.0,0.0,9.1,0.8
2015-12-21 09:00:00,65622.75,4.6,0.0,9.4,0.6
2015-12-21 10:00:00,66985.0,4.1,11.0,9.5,0.0
2015-12-21 11:00:00,66372.0,5.0,7.0,9.6,0.0
2015-12-21 12:00:00,65547.25,5.3,33.0,9.7,0.1
2015-12-21 13:00:00,64181.25,6.0,24.0,9.4,0.0
2015-12-21 14:00:00,63846.0,5.3,17.0,9.4,0.0
2015-12-21 15:00:00,65725.25,5.6,0.0,8.5,0.0
2015-12-21 16:00:00,68340.75,6.0,0.0,9.1,0.0
2015-12-21 17:00:00,67858.25,6.0,0.0,9.0,0.0
2015-12-21 18:00:00,66017.5,6.9,0.0,8.2,0.0
2015-12-21 19:00:00,62094.5,6.8,0.0,8.4,0.0
2015-12-21 20:00:00,58347.0,8.3,0.0,8.8,0.0
2015-12-22 03:00:00,44104.0,8.5,0.0,10.8,0.0
2015-12-22 04:00:00,47148.75,8.8,0.0,10.1,0.0
2015-12-22 05:00:00,53976.25,7.5,0.0,9.3,0.0
2015-12-22 06:00:00,60520.0,6.5,0.0,8.8,0.0
2015-12-22 07:00:00,63530.5,5.3,0.0,8.1,0.0
2015-12-22 08:00:00,63663.75,4.7,0.0,8.1,0.0
2015-12-22 09:00:00,64461.75,5.3,0.0,9.1,0.0
2015-12-22 10:00:00,65120.25,5.1,0.0,10.2,0.0
2015-12-22 11:00:00,64683.25,5.9,0.0,11.1,0.0
2015-12-22 12:00:00,63844.75,8.2,0.0,11.8,0.0
2015-12-22 13:00:00,62773.0,7.0,0.0,11.8,0.0
2015-12-22 14:00:00,62282.25,7.3,0.0,11.7,0.0
2015-12-22 15:00:00,64003.75,6.5,0.0,12.2,0.0
2015-12-22 16:00:00,66429.25,6.5,0.0,12.4,0.0
2015-12-22 17:00:00,65672.25,7.5,0.0,12.5,0.0
2015-12-22 18:00:00,63744.25,6.7,0.0,12.7,0.0
2015-12-22 19:00:00,60185.25,7.1,0.0,12.7,0.0
2015-12-22 20:00:00,56784.75,7.0,0.0,12.6,0.0
2015-12-23 03:00:00,43591.75,6.4,0.0,12.0,0.0
2015-12-23 04:00:00,46327.25,6.8,0.0,11.7,0.0
2015-12-23 05:00:00,51509.5,6.7,0.0,11.9,0.0
2015-12-23 06:00:00,57868.0,7.8,0.0,10.7,0.0
2015-12-23 07:00:00,61054.5,7.3,0.0,9.8,0.0
2015-12-23 08:00:00,61880.25,7.4,0.0,10.7,0.0
2015-12-23 09:00:00,62450.0,6.9,2.0,11.4,0.0
2015-12-23 10:00:00,62920.0,8.1,17.0,11.9,0.0
2015-12-23 11:00:00,62030.0,6.8,46.0,12.0,0.0
2015-12-23 12:00:00,60645.5,6.2,16.0,11.7,0.0
2015-12-23 13:00:00,59074.5,7.7,15.0,12.8,0.0
2015-12-23 14:00:00,58804.75,6.4,14.0,12.0,0.0
2015-12-23 15:00:00,60681.0,5.7,0.0,11.5,0.0
2015-12-23 16:00:00,63807.0,6.3,0.0,10.1,0.0
2015-12-23 17:00:00,62850.5,6.6,0.0,10.4,0.0
2015-12-23 18:00:00,60183.5,5.5,0.0,9.6,0.0
2015-12-23 19:00:00,56201.0,6.1,0.0,9.2,0.0
2015-12-23 20:00:00,53162.75,5.5,0.0,8.2,0.0
2015-12-24 03:00:00,38769.0,4.6,0.0,4.8,0.0
2015-12-24 04:00:00,39654.0,5.4,0.0,4.6,0.0
2015-12-24 05:00:00,41161.25,5.4,0.0,4.5,0.0
2015-12-24 06:00:00,44725.25,5.3,0.0,4.2,0.0
2015-12-24 07:00:00,48689.0,5.6,0.0,4.3,0.0
2015-12-24 08:00:00,51718.0,5.3,0.0,3.5,0.0
2015-12-24 09:00:00,53271.75,4.6,29.0,4.2,0.0
2015-12-24 10:00:00,54112.75,4.2,58.0,5.3,0.0
2015-12-24 11:00:00,53100.5,5.5,56.0,6.8,0.0
2015-12-24 12:00:00,50926.5,4.5,60.0,8.5,0.0
2015-12-24 13:00:00,49093.25,3.7,55.0,9.0,0.0
2015-12-24 14:00:00,48362.75,3.3,7.0,8.9,0.0
2015-12-24 15:00:00,50724.25,4.8,0.0,7.9,0.0
2015-12-24 16:00:00,54044.25,4.9,0.0,8.2,0.0
2015-12-24 17:00:00,52771.75,5.7,0.0,8.6,0.0
2015-12-24 18:00:00,49839.25,6.0,0.0,9.6,0.0
2015-12-24 19:00:00,47367.0,7.9,0.0,9.3,0.7
2015-12-24 20:00:00,46517.5,7.8,0.0,9.5,0.0
2015-12-25 03:00:00,35776.75,6.9,0.0,10.1,0.1
2015-12-25 04:00:00,36110.0,5.8,0.0,8.7,0.1
2015-12-25 05:00:00,36222.0,5.2,0.0,8.1,0.0
2015-12-25 06:00:00,38543.0,5.4,0.0,7.8,0.0
2015-12-25 07:00:00,41806.5,5.9,0.0,7.1,0.0
2015-12-25 08:00:00,45431.25,5.5,0.0,6.9,0.0
2015-12-25 09:00:00,48030.0,5.5,38.0,6.8,0.0
2015-12-25 10:00:00,50416.0,5.4,60.0,7.7,0.0
2015-12-25 11:00:00,48799.0,6.4,60.0,9.4,0.0
2015-12-25 12:00:00,45588.75,5.2,60.0,9.4,0.0
2015-12-25 13:00:00,43924.5,6.4,60.0,9.6,0.0
2015-12-25 14:00:00,43837.75,4.0,49.0,9.1,0.0
2015-12-25 15:00:00,45907.25,3.4,21.0,8.5,0.0
2015-12-25 16:00:00,49121.75,3.3,0.0,8.2,0.0
2015-12-25 17:00:00,49653.75,3.8,0.0,8.1,0.0
2015-12-25 18:00:00,48939.0,4.3,0.0,8.2,0.0
2015-12-25 19:00:00,46849.25,3.3,0.0,8.2,0.0
2015-12-25 20:00:00,45556.5,3.4,0.0,8.3,0.0
2015-12-26 03:00:00,36426.0,6.5,0.0,11.9,0.0
2015-12-26 04:00:00,36731.5,7.4,0.0,11.7,0.0
2015-12-26 05:00:00,36744.75,6.8,0.0,12.0,0.0
2015-12-26 06:00:00,38736.0,7.4,0.0,12.4,0.0
2015-12-26 07:00:00,41707.75,7.9,0.0,12.5,0.0
2015-12-26 08:00:00,45078.5,7.0,0.0,12.7,0.0
2015-12-26 09:00:00,47337.75,8.1,0.0,13.2,0.0
2015-12-26 10:00:00,49251.0,7.1,0.0,13.0,0.0
2015-12-26 11:00:00,48251.25,5.7,0.0,13.4,0.0
2015-12-26 12:00:00,45589.0,6.8,0.0,13.2,0.0
2015-12-26 13:00:00,43986.0,6.6,0.0,13.5,0.0
2015-12-26 14:00:00,43444.0,7.1,0.0,14.1,0.0
2015-12-26 15:00:00,45958.5,6.7,0.0,13.7,0.0
2015-12-26 16:00:00,49996.75,6.5,0.0,13.0,0.0
2015-12-26 17:00:00,51186.25,7.2,0.0,13.5,0.0
2015-12-26 18:00:00,50162.25,7.7,0.0,13.9,0.0
2015-12-26 19:00:00,48280.75,7.7,0.0,13.5,0.0
2015-12-26 20:00:00,46875.5,5.8,0.0,11.5,0.0
2015-12-27 03:00:00,37357.75,5.0,0.0,9.2,0.0
2015-12-27 04:00:00,37540.25,4.4,0.0,8.6,0.0
2015-12-27 05:00:00,37436.25,5.6,0.0,8.8,0.0
2015-12-27 06:00:00,39338.5,5.2,0.0,8.8,0.0
2015-12-27 07:00:00,42043.75,4.9,0.0,8.5,0.0
2015-12-27 08:00:00,45026.0,5.0,0.0,8.5,0.0
2015-12-27 09:00:00,47265.25,5.6,0.0,8.8,0.0
2015-12-27 10:00:00,49194.5,5.7,0.0,9.6,0.0
2015-12-27 11:00:00,49097.5,5.2,0.0,10.6,0.0
2015-12-27 12:00:00,47372.75,5.8,0.0,11.2,0.0
2015-12-27 13:00:00,45893.75,6.4,0.0,11.1,0.0
2015-12-27 14:00:00,45968.0,6.1,0.0,10.9,0.0
2015-12-27 15:00:00,48336.75,5.2,0.0,10.5,0.0
2015-12-27 16:00:00,52492.75,6.6,0.0,10.7,0.0
2015-12-27 17:00:00,53103.0,5.7,0.0,10.6,0.0
2015-12-27 18:00:00,51917.5,5.1,0.0,10.7,0.0
2015-12-27 19:00:00,49338.0,6.5,0.0,11.1,0.0
2015-12-27 20:00:00,47702.25,6.0,0.0,11.3,0.0
2015-12-28 03:00:00,39452.0,4.6,0.0,11.4,0.0
2015-12-28 04:00:00,41429.5,3.2,0.0,10.8,0.0
2015-12-28 05:00:00,44700.75,2.9,0.0,10.3,0.0
2015-12-28 06:00:00,49194.0,3.0,0.0,9.0,0.0
2015-12-28 07:00:00,52491.75,3.1,0.0,7.7,0.0
2015-12-28 08:00:00,54410.75,3.4,0.0,6.4,0.0
2015-12-28 09:00:00,55410.5,2.2,0.0,5.8,0.0
2015-12-28 10:00:00,56574.0,3.4,0.0,5.5,0.0
2015-12-28 11:00:00,56674.75,2.2,0.0,5.8,0.0
2015-12-28 12:00:00,55334.5,1.8,0.0,7.0,0.0
2015-12-28 13:00:00,53993.25,2.3,0.0,6.4,0.0
2015-12-28 14:00:00,54051.0,1.3,0.0,6.0,0.0
2015-12-28 15:00:00,56609.75,2.5,0.0,4.9,0.0
2015-12-28 16:00:00,60508.25,2.9,0.0,4.1,0.0
2015-12-28 17:00:00,60857.75,2.9,0.0,3.3,0.0
2015-12-28 18:00:00,59079.25,3.7,0.0,3.1,0.0
2015-12-28 19:00:00,55707.25,3.7,0.0,4.2,0.0
2015-12-28 20:00:00,52936.75,3.9,0.0,4.3,0.0
2015-12-29 03:00:00,41296.25,4.7,0.0,3.1,0.0
2015-12-29 04:00:00,43109.5,5.3,0.0,3.0,0.0
2015-12-29 05:00:00,45802.0,4.9,0.0,2.9,0.0
2015-12-29 06:00:00,50122.25,5.5,0.0,3.0,0.0
2015-12-29 07:00:00,53516.75,6.3,0.0,3.0,0.0
2015-12-29 08:00:00,55353.5,6.0,0.0,3.0,0.0
2015-12-29 09:00:00,56301.25,5.6,0.0,3.5,0.0
2015-12-29 10:00:00,57086.25,5.2,11.0,3.7,0.0
2015-12-29 11:00:00,56639.75,5.5,32.0,4.6,0.0
2015-12-29 12:00:00,55513.0,5.0,4.0,5.3,0.0
2015-12-29 13:00:00,53913.0,4.0,0.0,5.4,0.0
2015-12-29 14:00:00,53843.5,5.5,0.0,5.5,0.0
2015-12-29 15:00:00,56531.75,4.5,0.0,4.4,0.0
2015-12-29 16:00:00,59795.5,4.1,0.0,2.9,0.0
2015-12-29 17:00:00,59808.5,4.4,0.0,2.9,0.0
2015-12-29 18:00:00,57725.0,4.6,0.0,2.9,0.0
2015-12-29 19:00:00,54268.75,4.4,0.0,2.3,0.0
2015-12-29 20:00:00,51997.5,5.0,0.0,2.3,0.0
2015-12-30 03:00:00,40329.75,6.4,0.0,1.5,0.0
2015-12-30 04:00:00,42293.5,5.7,0.0,1.3,0.0
2015-12-30 05:00:00,45245.5,5.4,0.0,1.3,0.0
2015-12-30 06:00:00,49582.75,6.5,0.0,1.0,0.0
2015-12-30 07:00:00,52867.5,5.9,0.0,0.6,0.0
2015-12-30 08:00:00,54898.5,3.9,0.0,0.2,0.0
2015-12-30 09:00:00,56061.5,4.2,0.0,0.2,0.0
2015-12-30 10:00:00,57135.0,5.2,0.0,0.1,0.0
2015-12-30 11:00:00,57434.0,4.7,0.0,0.8,0.0
2015-12-30 12:00:00,56084.25,5.2,0.0,1.1,0.0
2015-12-30 13:00:00,54678.25,3.6,0.0,2.1,0.0
2015-12-30 14:00:00,54628.5,4.1,0.0,2.0,0.0
2015-12-30 15:00:00,57090.5,5.2,0.0,1.3,0.0
2015-12-30 16:00:00,60737.25,5.8,0.0,0.3,0.0
2015-12-30 17:00:00,60990.0,6.7,0.0,-0.1,0.0
2015-12-30 18:00:00,59435.25,5.8,0.0,-0.6,0.0
2015-12-30 19:00:00,56079.5,6.0,0.0,-0.9,0.0
2015-12-30 20:00:00,53647.25,5.9,0.0,-1.6,0.0
2015-12-31 03:00:00,41640.0,7.3,0.0,-3.1,0.0
2015-12-31 04:00:00,42213.25,8.2,0.0,-3.2,0.0
2015-12-31 05:00:00,42394.0,7.3,0.0,-3.2,0.0
2015-12-31 06:00:00,45039.25,5.8,0.0,-3.3,0.0
2015-12-31 07:00:00,48635.0,5.9,0.0,-3.2,0.0
2015-12-31 08:00:00,51686.5,6.3,0.0,-2.5,0.0
2015-12-31 09:00:00,53304.5,5.7,0.0,-1.9,0.0
2015-12-31 10:00:00,54293.0,4.2,0.0,-0.8,0.0
2015-12-31 11:00:00,53976.25,4.9,0.0,1.1,0.0
2015-12-31 12:00:00,52541.25,4.4,0.0,2.3,0.0
2015-12-31 13:00:00,51339.25,5.4,0.0,2.4,0.0
2015-12-31 14:00:00,51313.75,4.3,0.0,2.2,0.0
2015-12-31 15:00:00,52971.75,4.0,0.0,2.1,0.0
2015-12-31 16:00:00,56310.5,3.9,0.0,2.0,0.0
2015-12-31 17:00:00,55554.75,3.6,0.0,0.9,0.0
2015-12-31 18:00:00,52528.0,3.7,0.0,0.4,0.4
2015-12-31 19:00:00,49290.25,4.3,0.0,0.5,0.2
2015-12-31 20:00:00,47416.75,3.0,0.0,0.7,0.2
2016-01-01 03:00:00,38749.5,3.6,0.0,1.3,0.0
2016-01-01 04:00:00,38060.0,3.9,0.0,1.2,0.0
2016-01-01 05:00:00,36689.0,3.7,0.0,1.2,0.0
2016-01-01 06:00:00,36925.0,3.9,0.0,0.7,0.0
2016-01-01 07:00:00,37604.0,3.3,0.0,0.2,0.0
2016-01-01 08:00:00,39606.75,3.3,0.0,0.4,0.0
2016-01-01 09:00:00,42318.25,3.8,3.0,0.0,0.0
2016-01-01 10:00:00,45348.25,2.7,30.0,0.3,0.0
2016-01-01 11:00:00,46199.5,2.0,36.0,1.2,0.0
2016-01-01 12:00:00,45488.5,1.6,0.0,1.7,0.0
2016-01-01 13:00:00,45338.5,1.8,0.0,1.8,0.0
2016-01-01 14:00:00,46020.25,1.8,0.0,1.7,0.0
2016-01-01 15:00:00,48631.0,1.7,0.0,1.4,0.0
2016-01-01 16:00:00,52169.0,1.5,0.0,0.9,0.0
2016-01-01 17:00:00,52797.25,1.8,0.0,0.6,0.0
2016-01-01 18:00:00,51298.75,0.9,0.0,0.3,0.0
2016-01-01 19:00:00,49284.75,1.1,0.0,0.1,0.0
2016-01-01 20:00:00,47752.5,1.8,0.0,0.4,0.0
2016-01-02 03:00:00,38761.5,4.7,0.0,1.3,0.0
2016-01-02 04:00:00,39661.75,4.2,0.0,1.0,0.0
2016-01-02 05:00:00,40625.5,5.8,0.0,0.8,0.0
2016-01-02 06:00:00,43705.75,3.9,0.0,0.6,0.0
2016-01-02 07:00:00,47548.5,5.0,0.0,0.0,0.0
2016-01-02 08:00:00,51254.5,7.5,0.0,-0.4,0.0
2016-01-02 09:00:00,53798.5,6.8,0.0,-1.3,0.0
2016-01-02 10:00:00,55752.25,7.2,0.0,-2.4,0.0
2016-01-02 11:00:00,56315.75,7.4,0.0,-3.1,0.0
2016-01-02 12:00:00,55552.75,6.8,0.0,-3.5,0.0
2016-01-02 13:00:00,54969.75,7.3,0.0,-3.8,0.0
2016-01-02 14:00:00,55152.0,7.9,0.0,-4.5,0.0
2016-01-02 15:00:00,57045.75,8.0,0.0,-5.2,0.0
2016-01-02 16:00:00,60059.75,8.2,0.0,-5.7,0.0
2016-01-02 17:00:00,60431.25,8.7,0.0,-6.4,0.0
2016-01-02 18:00:00,58884.0,8.3,0.0,-6.7,0.0
2016-01-02 19:00:00,55174.25,8.1,0.0,-6.8,0.0
2016-01-02 20:00:00,52626.0,8.1,0.0,-6.7,0.0
2016-01-03 03:00:00,41359.25,7.7,0.0,-8.6,0.0
2016-01-03 04:00:00,41036.25,7.5,0.0,-8.7,0.0
2016-01-03 05:00:00,40391.0,6.2,0.0,-8.8,0.0
2016-01-03 06:00:00,42025.75,8.0,0.0,-9.1,0.0
2016-01-03 07:00:00,44714.25,6.7,0.0,-9.6,0.0
2016-01-03 08:00:00,48107.5,7.4,0.0,-10.2,0.0
2016-01-03 09:00:00,51113.0,7.9,0.0,-10.3,0.0
2016-01-03 10:00:00,54048.25,7.0,0.0,-10.1,0.0
2016-01-03 11:00:00,54315.25,6.7,0.0,-9.5,0.0
2016-01-03 12:00:00,52856.0,6.1,2.0,-8.6,0.0
2016-01-03 13:00:00,51276.75,7.0,0.0,-8.6,0.0
2016-01-03 14:00:00,50848.75,6.4,0.0,-8.7,0.0
2016-01-03 15:00:00,53166.0,6.4,0.0,-9.1,0.0
2016-01-03 16:00:00,57296.0,6.3,0.0,-9.6,0.0
2016-01-03 17:00:00,57888.5,6.1,0.0,-10.0,0.0
2016-01-03 18:00:00,56793.5,5.9,0.0,-10.3,0.0
2016-01-03 19:00:00,54613.75,7.8,0.0,-10.6,0.0
2016-01-03 20:00:00,52918.5,6.3,0.0,-11.0,0.0
2016-01-04 03:00:00,45447.75,6.3,0.0,-11.4,0.0
2016-01-04 04:00:00,48595.0,5.8,0.0,-11.3,0.0
2016-01-04 05:00:00,54769.25,6.3,0.0,-11.3,0.0
2016-01-04 06:00:00,60886.0,6.6,0.0,-11.0,0.0
2016-01-04 07:00:00,64645.0,5.6,0.0,-10.8,0.0
2016-01-04 08:00:00,66072.0,6.6,0.0,-10.6,0.0
2016-01-04 09:00:00,67255.75,5.2,0.0,-9.8,0.0
2016-01-04 10:00:00,68614.5,7.0,0.0,-9.3,0.0
2016-01-04 11:00:00,68653.25,6.4,10.0,-8.6,0.0
2016-01-04 12:00:00,68023.5,5.5,8.0,-7.6,0.0
2016-01-04 13:00:00,66801.0,5.6,0.0,-6.8,0.0
2016-01-04 14:00:00,66266.75,5.0,0.0,-6.5,0.0
2016-01-04 15:00:00,67034.75,4.8,0.0,-6.7,0.0
2016-01-04 16:00:00,70706.75,5.7,0.0,-7.3,0.0
