STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       3897;2008050908;   10; 60.00;eor
       3897;2008050909;   10; 60.00;eor
       3897;2008050910;   10; 60.00;eor
       3897;2008050911;   10; 60.00;eor
       3897;2008050912;   10; 60.00;eor
       3897;2008050913;   10; 60.00;eor
       3897;2008050914;   10; 60.00;eor
       3897;2008050915;   10; 60.00;eor
       3897;2008050916;   10; 60.00;eor
       3897;2008050917;   10; 60.00;eor
       3897;2008050918;   10; 60.00;eor
       3897;2008050919;   10; 51.00;eor
       3897;2008050920;   10;  0.00;eor
       3897;2008051003;   10;  0.00;eor
       3897;2008051004;   10;  0.00;eor
       3897;2008051005;   10; 57.00;eor
       3897;2008051006;   10; 60.00;eor
       3897;2008051007;   10; 60.00;eor
       3897;2008051008;   10; 60.00;eor
       3897;2008051009;   10; 60.00;eor
       3897;2008051010;   10; 60.00;eor
       3897;2008051011;   10; 60.00;eor
       3897;2008051012;   10; 60.00;eor
       3897;2008051013;   10; 60.00;eor
       3897;2008051014;   10; 60.00;eor
       3897;2008051015;   10; 60.00;eor
       3897;2008051016;   10; 60.00;eor
       3897;2008051017;   10; 60.00;eor
       3897;2008051018;   10; 60.00;eor
       3897;2008051019;   10; 47.00;eor
       3897;2008051020;   10;  0.00;eor
       3897;2008051103;   10;  0.00;eor
       3897;2008051104;   10;  0.00;eor
       3897;2008051105;   10; 60.00;eor
       3897;2008051106;   10; 60.00;eor
       3897;2008051107;   10; 60.00;eor
       3897;2008051108;   10; 60.00;eor
       3897;2008051109;   10; 60.00;eor
       3897;2008051110;   10; 60.00;eor
       3897;2008051111;   10; 60.00;eor
       3897;2008051112;   10; 60.00;eor
       3897;2008051113;   10; 60.00;eor
       3897;2008051114;   10; 60.00;eor
       3897;2008051115;   10; 60.00;eor
       3897;2008051116;   10; 60.00;eor
       3897;2008051117;   10; 60.00;eor
       3897;2008051118;   10; 60.00;eor
       3897;2008051119;   10; 51.00;eor
       3897;2008051120;   10;  0.00;eor
       3897;2008051203;   10;  0.00;eor
       3897;2008051204;   10;  0.00;eor
       3897;2008051205;   10; 52.00;eor
       3897;2008051206;   10; 60.00;eor
       3897;2008051207;   10; 60.00;eor
       3897;2008051208;   10; 60.00;eor
       3897;2008051209;   10; 60.00;eor
       3897;2008051210;   10; 60.00;eor
       3897;2008051211;   10; 60.00;eor
       3897;2008051212;   10; 59.00;eor
       3897;2008051213;   10; 60.00;eor
       3897;2008051214;   10; 60.00;eor
       3897;2008051215;   10; 60.00;eor
       3897;2008051216;   10; 60.00;eor
       3897;2008051217;   10; 60.00;eor
       3897;2008051218;   10; 60.00;eor
       3897;2008051219;   10; 24.00;eor
       3897;2008051220;   10;  0.00;eor
       3897;2008051303;   10;  0.00;eor
       3897;2008051304;   10;  0.00;eor
       3897;2008051305;   10;  0.00;eor
       3897;2008051306;   10;  0.00;eor
       3897;2008051307;   10;  6.00;eor
       3897;2008051308;   10; 12.00;eor
       3897;2008051309;   10; 23.00;eor
       3897;2008051310;   10; 30.00;eor
       3897;2008051311;   10; 57.00;eor
       3897;2008051312;   10; 60.00;eor
       3897;2008051313;   10; 60.00;eor
       3897;2008051314;   10; 60.00;eor
       3897;2008051315;   10; 60.00;eor
       3897;2008051316;   10; 60.00;eor
       3897;2008051317;   10; 60.00;eor
       3897;2008051318;   10; 60.00;eor
       3897;2008051319;   10; 58.00;eor
       3897;2008051320;   10;  0.00;eor
       3897;2008051403;   10;  0.00;eor
       3897;2008051404;   10;  2.00;eor
       3897;2008051405;   10; 47.00;eor
       3897;2008051406;   10; 60.00;eor
       3897;2008051407;   10; 60.00;eor
       3897;2008051408;   10; 58.00;eor
       3897;2008051409;   10; 49.00;eor
       3897;2008051410;   10; 60.00;eor
       3897;2008051411;   10; 60.00;eor
       3897;2008051412;   10; 60.00;eor
       3897;2008051413;   10; 60.00;eor
       3897;2008051414;   10; 60.00;eor
       3897;2008051415;   10; 60.00;eor
       3897;2008051416;   10; 60.00;eor
       3897;2008051417;   10; 60.00;eor
       3897;2008051418;   10; 60.00;eor
       3897;2008051419;   10; 56.00;eor
       3897;2008051420;   10;  0.00;eor
       3897;2008051503;   10;  0.00;eor
       3897;2008051504;   10;  0.00;eor
       3897;2008051505;   10; 59.00;eor
       3897;2008051506;   10; 60.00;eor
       3897;2008051507;   10; 60.00;eor
       3897;2008051508;   10; 60.00;eor
       3897;2008051509;   10; 60.00;eor
       3897;2008051510;   10; 60.00;eor
       3897;2008051511;   10; 60.00;eor
       3897;2008051512;   10; 60.00;eor
       3897;2008051513;   10; 60.00;eor
       3897;2008051514;   10; 60.00;eor
       3897;2008051515;   10; 60.00;eor
       3897;2008051516;   10; 60.00;eor
       3897;2008051517;   10; 60.00;eor
       3897;2008051518;   10; 60.00;eor
       3897;2008051519;   10; 48.00;eor
       3897;2008051520;   10;  0.00;eor
       3897;2008051603;   10;  0.00;eor
       3897;2008051604;   10;  5.00;eor
       3897;2008051605;   10; 60.00;eor
       3897;2008051606;   10; 60.00;eor
       3897;2008051607;   10; 28.00;eor
       3897;2008051608;   10; 60.00;eor
       3897;2008051609;   10; 60.00;eor
       3897;2008051610;   10; 60.00;eor
       3897;2008051611;   10; 60.00;eor
       3897;2008051612;   10; 60.00;eor
       3897;2008051613;   10; 60.00;eor
       3897;2008051614;   10; 60.00;eor
       3897;2008051615;   10; 60.00;eor
       3897;2008051616;   10; 60.00;eor
       3897;2008051617;   10; 60.00;eor
       3897;2008051618;   10; 60.00;eor
       3897;2008051619;   10; 49.00;eor
       3897;2008051620;   10;  0.00;eor
       3897;2008051703;   10;  0.00;eor
       3897;2008051704;   10;  0.00;eor
       3897;2008051705;   10; 34.00;eor
       3897;2008051706;   10;  8.00;eor
       3897;2008051707;   10;  5.00;eor
       3897;2008051708;   10;  1.00;eor
       3897;2008051709;   10;  6.00;eor
       3897;2008051710;   10;  5.00;eor
       3897;2008051711;   10;  0.00;eor
       3897;2008051712;   10;  0.00;eor
       3897;2008051713;   10;  0.00;eor
       3897;2008051714;   10;  0.00;eor
       3897;2008051715;   10;  0.00;eor
       3897;2008051716;   10;  0.00;eor
       3897;2008051717;   10;  0.00;eor
       3897;2008051718;   10;  0.00;eor
       3897;2008051719;   10;  0.00;eor
       3897;2008051720;   10;  0.00;eor
       3897;2008051803;   10;  0.00;eor
       3897;2008051804;   10;  0.00;eor
       3897;2008051805;   10; 19.00;eor
       3897;2008051806;   10; 11.00;eor
       3897;2008051807;   10; 18.00;eor
       3897;2008051808;   10;  6.00;eor
       3897;2008051809;   10; 37.00;eor
       3897;2008051810;   10; 39.00;eor
       3897;2008051811;   10; 47.00;eor
       3897;2008051812;   10; 55.00;eor
       3897;2008051813;   10; 60.00;eor
       3897;2008051814;   10; 60.00;eor
       3897;2008051815;   10; 60.00;eor
       3897;2008051816;   10; 60.00;eor
       3897;2008051817;   10; 60.00;eor
       3897;2008051818;   10; 22.00;eor
       3897;2008051819;   10;  3.00;eor
       3897;2008051820;   10;  0.00;eor
       3897;2008051903;   10;  0.00;eor
       3897;2008051904;   10;  0.00;eor
       3897;2008051905;   10;  6.00;eor
       3897;2008051906;   10;  4.00;eor
       3897;2008051907;   10; 24.00;eor
       3897;2008051908;   10; 47.00;eor
       3897;2008051909;   10; 59.00;eor
       3897;2008051910;   10; 51.00;eor
       3897;2008051911;   10; 42.00;eor
       3897;2008051912;   10; 16.00;eor
       3897;2008051913;   10; 14.00;eor
       3897;2008051914;   10; 23.00;eor
       3897;2008051915;   10; 31.00;eor
       3897;2008051916;   10; 45.00;eor
       3897;2008051917;   10; 41.00;eor
       3897;2008051918;   10; 14.00;eor
       3897;2008051919;   10; 45.00;eor
       3897;2008051920;   10;  0.00;eor
       3897;2008052003;   10;  0.00;eor
       3897;2008052004;   10; 18.00;eor
       3897;2008052005;   10; 60.00;eor
       3897;2008052006;   10; 60.00;eor
       3897;2008052007;   10; 60.00;eor
       3897;2008052008;   10; 52.00;eor
       3897;2008052009;   10; 47.00;eor
       3897;2008052010;   10; 25.00;eor
       3897;2008052011;   10; 32.00;eor
       3897;2008052012;   10; 15.00;eor
       3897;2008052013;   10; 18.00;eor
       3897;2008052014;   10; 53.00;eor
       3897;2008052015;   10; 42.00;eor
       3897;2008052016;   10; 32.00;eor
       3897;2008052017;   10; 60.00;eor
       3897;2008052018;   10; 60.00;eor
       3897;2008052019;   10; 59.00;eor
       3897;2008052020;   10;  0.00;eor
       3897;2008052103;   10;  0.00;eor
       3897;2008052104;   10; 15.00;eor
       3897;2008052105;   10; 60.00;eor
       3897;2008052106;   10; 60.00;eor
       3897;2008052107;   10; 60.00;eor
       3897;2008052108;   10; 18.00;eor
       3897;2008052109;   10;  4.00;eor
       3897;2008052110;   10; 19.00;eor
       3897;2008052111;   10; 59.00;eor
       3897;2008052112;   10; 60.00;eor
       3897;2008052113;   10; 60.00;eor
       3897;2008052114;   10; 60.00;eor
       3897;2008052115;   10; 60.00;eor
       3897;2008052116;   10; 60.00;eor
       3897;2008052117;   10; 60.00;eor
       3897;2008052118;   10; 60.00;eor
       3897;2008052119;   10; 58.00;eor
       3897;2008052120;   10;  0.00;eor
       3897;2008052203;   10;  0.00;eor
       3897;2008052204;   10; 24.00;eor
       3897;2008052205;   10; 60.00;eor
       3897;2008052206;   10; 60.00;eor
       3897;2008052207;   10; 60.00;eor
       3897;2008052208;   10; 58.00;eor
       3897;2008052209;   10; 60.00;eor
       3897;2008052210;   10; 60.00;eor
       3897;2008052211;   10; 60.00;eor
       3897;2008052212;   10; 60.00;eor
       3897;2008052213;   10; 60.00;eor
       3897;2008052214;   10; 60.00;eor
       3897;2008052215;   10; 60.00;eor
       3897;2008052216;   10; 60.00;eor
       3897;2008052217;   10; 60.00;eor
       3897;2008052218;   10; 60.00;eor
       3897;2008052219;   10; 60.00;eor
       3897;2008052220;   10;  8.00;eor
       3897;2008052303;   10;  0.00;eor
       3897;2008052304;   10; 22.00;eor
       3897;2008052305;   10; 60.00;eor
       3897;2008052306;   10; 60.00;eor
       3897;2008052307;   10; 60.00;eor
       3897;2008052308;   10; 60.00;eor
       3897;2008052309;   10; 60.00;eor
       3897;2008052310;   10; 60.00;eor
       3897;2008052311;   10; 60.00;eor
       3897;2008052312;   10; 60.00;eor
       3897;2008052313;   10; 60.00;eor
       3897;2008052314;   10; 60.00;eor
       3897;2008052315;   10; 60.00;eor
       3897;2008052316;   10; 60.00;eor
       3897;2008052317;   10; 60.00;eor
       3897;2008052318;   10; 54.00;eor
       3897;2008052319;   10;  6.00;eor
       3897;2008052320;   10;  0.00;eor
       3897;2008052403;   10;  0.00;eor
       3897;2008052404;   10;  5.00;eor
       3897;2008052405;   10; 56.00;eor
       3897;2008052406;   10; 60.00;eor
       3897;2008052407;   10; 60.00;eor
       3897;2008052408;   10; 60.00;eor
       3897;2008052409;   10; 60.00;eor
       3897;2008052410;   10; 59.00;eor
       3897;2008052411;   10; 54.00;eor
       3897;2008052412;   10; 60.00;eor
       3897;2008052413;   10; 60.00;eor
       3897;2008052414;   10; 60.00;eor
       3897;2008052415;   10; 60.00;eor
       3897;2008052416;   10; 60.00;eor
       3897;2008052417;   10; 60.00;eor
       3897;2008052418;   10; 60.00;eor
       3897;2008052419;   10; 60.00;eor
       3897;2008052420;   10; 13.00;eor
       3897;2008052503;   10;  0.00;eor
       3897;2008052504;   10; 30.00;eor
       3897;2008052505;   10; 60.00;eor
       3897;2008052506;   10; 60.00;eor
       3897;2008052507;   10; 58.00;eor
       3897;2008052508;   10; 51.00;eor
       3897;2008052509;   10; 59.00;eor
       3897;2008052510;   10; 60.00;eor
       3897;2008052511;   10; 60.00;eor
       3897;2008052512;   10; 60.00;eor
       3897;2008052513;   10; 60.00;eor
       3897;2008052514;   10; 49.00;eor
       3897;2008052515;   10;  3.00;eor
       3897;2008052516;   10;  1.00;eor
       3897;2008052517;   10;  0.00;eor
       3897;2008052518;   10;  0.00;eor
       3897;2008052519;   10;  0.00;eor
       3897;2008052520;   10;  0.00;eor
       3897;2008052603;   10;  0.00;eor
       3897;2008052604;   10;  0.00;eor
       3897;2008052605;   10;  0.00;eor
       3897;2008052606;   10;  0.00;eor
       3897;2008052607;   10;  0.00;eor
       3897;2008052608;   10;  0.00;eor
       3897;2008052609;   10;  3.00;eor
       3897;2008052610;   10; 22.00;eor
       3897;2008052611;   10;  4.00;eor
       3897;2008052612;   10;  0.00;eor
       3897;2008052613;   10;  1.00;eor
       3897;2008052614;   10;  0.00;eor
       3897;2008052615;   10; 18.00;eor
       3897;2008052616;   10; 26.00;eor
       3897;2008052617;   10;  9.00;eor
       3897;2008052618;   10;  0.00;eor
       3897;2008052619;   10;  0.00;eor
       3897;2008052620;   10;  0.00;eor
       3897;2008052703;   10;  0.00;eor
       3897;2008052704;   10;  4.00;eor
       3897;2008052705;   10; 31.00;eor
       3897;2008052706;   10; 60.00;eor
       3897;2008052707;   10; 54.00;eor
       3897;2008052708;   10; 41.00;eor
       3897;2008052709;   10; 60.00;eor
       3897;2008052710;   10; 60.00;eor
       3897;2008052711;   10; 60.00;eor
       3897;2008052712;   10; 60.00;eor
       3897;2008052713;   10; 60.00;eor
       3897;2008052714;   10; 60.00;eor
       3897;2008052715;   10; 60.00;eor
       3897;2008052716;   10; 60.00;eor
       3897;2008052717;   10; 41.00;eor
       3897;2008052718;   10; 36.00;eor
       3897;2008052719;   10;  1.00;eor
       3897;2008052720;   10;  0.00;eor
       3897;2008052803;   10;  0.00;eor
       3897;2008052804;   10;  0.00;eor
       3897;2008052805;   10; 27.00;eor
       3897;2008052806;   10; 60.00;eor
       3897;2008052807;   10; 60.00;eor
       3897;2008052808;   10; 60.00;eor
       3897;2008052809;   10; 60.00;eor
       3897;2008052810;   10; 60.00;eor
       3897;2008052811;   10; 60.00;eor
       3897;2008052812;   10; 60.00;eor
       3897;2008052813;   10; 60.00;eor
       3897;2008052814;   10; 48.00;eor
       3897;2008052815;   10; 10.00;eor
       3897;2008052816;   10; 32.00;eor
       3897;2008052817;   10; 60.00;eor
       3897;2008052818;   10; 17.00;eor
       3897;2008052819;   10;  0.00;eor
       3897;2008052820;   10;  0.00;eor
       3897;2008052903;   10;  0.00;eor
       3897;2008052904;   10;  0.00;eor
       3897;2008052905;   10;  0.00;eor
       3897;2008052906;   10;  8.00;eor
       3897;2008052907;   10; 38.00;eor
       3897;2008052908;   10; 60.00;eor
       3897;2008052909;   10; 60.00;eor
       3897;2008052910;   10; 60.00;eor
       3897;2008052911;   10; 60.00;eor
       3897;2008052912;   10; 52.00;eor
       3897;2008052913;   10; 38.00;eor
       3897;2008052914;   10; 54.00;eor
       3897;2008052915;   10; 60.00;eor
       3897;2008052916;   10; 60.00;eor
       3897;2008052917;   10; 41.00;eor
       3897;2008052918;   10;  0.00;eor
       3897;2008052919;   10;  0.00;eor
       3897;2008052920;   10;  0.00;eor
       3897;2008053003;   10;  0.00;eor
       3897;2008053004;   10;  0.00;eor
       3897;2008053005;   10;  0.00;eor
       3897;2008053006;   10; 37.00;eor
       3897;2008053007;   10; 60.00;eor
       3897;2008053008;   10; 60.00;eor
       3897;2008053009;   10; 60.00;eor
       3897;2008053010;   10; 60.00;eor
       3897;2008053011;   10; 60.00;eor
       3897;2008053012;   10; 60.00;eor
       3897;2008053013;   10; 60.00;eor
       3897;2008053014;   10; 60.00;eor
       3897;2008053015;   10; 60.00;eor
       3897;2008053016;   10; 60.00;eor
       3897;2008053017;   10; 60.00;eor
       3897;2008053018;   10; 59.00;eor
       3897;2008053019;   10;  0.00;eor
       3897;2008053020;   10;  0.00;eor
       3897;2008053103;   10;  0.00;eor
       3897;2008053104;   10;  0.00;eor
       3897;2008053105;   10; 46.00;eor
       3897;2008053106;   10; 60.00;eor
       3897;2008053107;   10; 60.00;eor
       3897;2008053108;   10; 60.00;eor
       3897;2008053109;   10; 60.00;eor
       3897;2008053110;   10; 60.00;eor
       3897;2008053111;   10; 60.00;eor
       3897;2008053112;   10; 60.00;eor
       3897;2008053113;   10; 60.00;eor
       3897;2008053114;   10; 60.00;eor
       3897;2008053115;   10; 60.00;eor
       3897;2008053116;   10; 60.00;eor
       3897;2008053117;   10; 60.00;eor
       3897;2008053118;   10; 60.00;eor
       3897;2008053119;   10; 38.00;eor
       3897;2008053120;   10;  0.00;eor
       3897;2008060103;   10;  0.00;eor
       3897;2008060104;   10;  4.00;eor
       3897;2008060105;   10; 60.00;eor
       3897;2008060106;   10; 60.00;eor
       3897;2008060107;   10; 60.00;eor
       3897;2008060108;   10; 60.00;eor
       3897;2008060109;   10; 60.00;eor
       3897;2008060110;   10; 60.00;eor
       3897;2008060111;   10; 60.00;eor
       3897;2008060112;   10; 60.00;eor
       3897;2008060113;   10; 60.00;eor
       3897;2008060114;   10; 60.00;eor
       3897;2008060115;   10; 60.00;eor
       3897;2008060116;   10; 60.00;eor
       3897;2008060117;   10; 60.00;eor
       3897;2008060118;   10; 60.00;eor
       3897;2008060119;   10; 44.00;eor
       3897;2008060120;   10;  0.00;eor
       3897;2008060203;   10;  0.00;eor
       3897;2008060204;   10;  0.00;eor
       3897;2008060205;   10; 22.00;eor
       3897;2008060206;   10; 60.00;eor
       3897;2008060207;   10; 60.00;eor
       3897;2008060208;   10; 60.00;eor
       3897;2008060209;   10; 26.00;eor
       3897;2008060210;   10; 38.00;eor
       3897;2008060211;   10; 60.00;eor
       3897;2008060212;   10; 60.00;eor
       3897;2008060213;   10; 60.00;eor
       3897;2008060214;   10; 60.00;eor
       3897;2008060215;   10; 60.00;eor
       3897;2008060216;   10; 60.00;eor
       3897;2008060217;   10; 60.00;eor
       3897;2008060218;   10; 60.00;eor
       3897;2008060219;   10; 43.00;eor
       3897;2008060220;   10;  0.00;eor
       3897;2008060303;   10;  0.00;eor
       3897;2008060304;   10; 19.00;eor
       3897;2008060305;   10; 60.00;eor
       3897;2008060306;   10; 60.00;eor
       3897;2008060307;   10; 60.00;eor
       3897;2008060308;   10; 60.00;eor
       3897;2008060309;   10; 60.00;eor
       3897;2008060310;   10; 60.00;eor
       3897;2008060311;   10; 60.00;eor
       3897;2008060312;   10; 60.00;eor
       3897;2008060313;   10; 54.00;eor
       3897;2008060314;   10; 50.00;eor
       3897;2008060315;   10; 60.00;eor
       3897;2008060316;   10; 60.00;eor
       3897;2008060317;   10; 12.00;eor
       3897;2008060318;   10;  0.00;eor
       3897;2008060319;   10;  0.00;eor
       3897;2008060320;   10;  0.00;eor
       3897;2008060403;   10;  0.00;eor
       3897;2008060404;   10; 21.00;eor
       3897;2008060405;   10; 59.00;eor
       3897;2008060406;   10; 59.00;eor
       3897;2008060407;   10; 60.00;eor
       3897;2008060408;   10; 60.00;eor
       3897;2008060409;   10; 60.00;eor
       3897;2008060410;   10; 60.00;eor
       3897;2008060411;   10; 60.00;eor
       3897;2008060412;   10; 60.00;eor
       3897;2008060413;   10; 60.00;eor
       3897;2008060414;   10; 60.00;eor
       3897;2008060415;   10; 58.00;eor
       3897;2008060416;   10; 55.00;eor
       3897;2008060417;   10; 60.00;eor
       3897;2008060418;   10; 60.00;eor
       3897;2008060419;   10; 48.00;eor
       3897;2008060420;   10;  7.00;eor
       3897;2008060503;   10;  0.00;eor
       3897;2008060504;   10; 20.00;eor
       3897;2008060505;   10; 60.00;eor
       3897;2008060506;   10; 60.00;eor
       3897;2008060507;   10; 60.00;eor
       3897;2008060508;   10; 60.00;eor
       3897;2008060509;   10; 60.00;eor
       3897;2008060510;   10; 60.00;eor
       3897;2008060511;   10; 60.00;eor
       3897;2008060512;   10; 31.00;eor
       3897;2008060513;   10; 60.00;eor
       3897;2008060514;   10; 60.00;eor
       3897;2008060515;   10; 60.00;eor
       3897;2008060516;   10; 60.00;eor
       3897;2008060517;   10; 60.00;eor
       3897;2008060518;   10; 60.00;eor
       3897;2008060519;   10; 60.00;eor
       3897;2008060520;   10; 19.00;eor
       3897;2008060603;   10;  0.00;eor
       3897;2008060604;   10; 23.00;eor
       3897;2008060605;   10; 59.00;eor
       3897;2008060606;   10; 60.00;eor
       3897;2008060607;   10; 60.00;eor
       3897;2008060608;   10; 60.00;eor
       3897;2008060609;   10; 60.00;eor
       3897;2008060610;   10; 58.00;eor
       3897;2008060611;   10; 59.00;eor
       3897;2008060612;   10; 46.00;eor
       3897;2008060613;   10; 59.00;eor
       3897;2008060614;   10; 56.00;eor
       3897;2008060615;   10; 52.00;eor
       3897;2008060616;   10; 45.00;eor
       3897;2008060617;   10; 38.00;eor
       3897;2008060618;   10; 60.00;eor
       3897;2008060619;   10; 57.00;eor
       3897;2008060620;   10; 14.00;eor
       3897;2008060703;   10;  0.00;eor
       3897;2008060704;   10;  0.00;eor
       3897;2008060705;   10;  0.00;eor
       3897;2008060706;   10;  0.00;eor
       3897;2008060707;   10;  0.00;eor
       3897;2008060708;   10;  0.00;eor
       3897;2008060709;   10;  1.00;eor
       3897;2008060710;   10; 26.00;eor
       3897;2008060711;   10; 58.00;eor
       3897;2008060712;   10; 60.00;eor
       3897;2008060713;   10; 60.00;eor
       3897;2008060714;   10; 60.00;eor
       3897;2008060715;   10; 60.00;eor
       3897;2008060716;   10; 60.00;eor
       3897;2008060717;   10; 60.00;eor
       3897;2008060718;   10; 60.00;eor
       3897;2008060719;   10; 60.00;eor
       3897;2008060720;   10; 17.00;eor
       3897;2008060803;   10;  0.00;eor
       3897;2008060804;   10; 28.00;eor
       3897;2008060805;   10; 60.00;eor
       3897;2008060806;   10; 60.00;eor
       3897;2008060807;   10; 60.00;eor
       3897;2008060808;   10; 60.00;eor
       3897;2008060809;   10; 60.00;eor
       3897;2008060810;   10; 60.00;eor
       3897;2008060811;   10; 60.00;eor
       3897;2008060812;   10; 60.00;eor
       3897;2008060813;   10; 60.00;eor
       3897;2008060814;   10; 60.00;eor
       3897;2008060815;   10; 60.00;eor
       3897;2008060816;   10; 60.00;eor
       3897;2008060817;   10; 60.00;eor
       3897;2008060818;   10; 60.00;eor
       3897;2008060819;   10; 60.00;eor
       3897;2008060820;   10; 20.00;eor
       3897;2008060903;   10;  0.00;eor
       3897;2008060904;   10; 24.00;eor
       3897;2008060905;   10; 60.00;eor
       3897;2008060906;   10; 60.00;eor
       3897;2008060907;   10; 60.00;eor
       3897;2008060908;   10; 60.00;eor
       3897;2008060909;   10; 59.00;eor
       3897;2008060910;   10; 46.00;eor
       3897;2008060911;   10; 60.00;eor
       3897;2008060912;   10; 60.00;eor
       3897;2008060913;   10; 49.00;eor
       3897;2008060914;   10; 48.00;eor
       3897;2008060915;   10; 46.00;eor
       3897;2008060916;   10; 51.00;eor
       3897;2008060917;   10; 59.00;eor
       3897;2008060918;   10; 60.00;eor
       3897;2008060919;   10; 60.00;eor
       3897;2008060920;   10; 26.00;eor
       3897;2008061003;   10;  0.00;eor
       3897;2008061004;   10; 15.00;eor
       3897;2008061005;   10; 60.00;eor
       3897;2008061006;   10; 60.00;eor
       3897;2008061007;   10; 60.00;eor
       3897;2008061008;   10; 60.00;eor
       3897;2008061009;   10; 60.00;eor
       3897;2008061010;   10; 60.00;eor
       3897;2008061011;   10; 25.00;eor
       3897;2008061012;   10;  5.00;eor
       3897;2008061013;   10; 14.00;eor
       3897;2008061014;   10; 27.00;eor
       3897;2008061015;   10; 35.00;eor
       3897;2008061016;   10; 50.00;eor
       3897;2008061017;   10; 38.00;eor
       3897;2008061018;   10; 54.00;eor
       3897;2008061019;   10; 51.00;eor
       3897;2008061020;   10; 14.00;eor
       3897;2008061103;   10;  0.00;eor
       3897;2008061104;   10; 17.00;eor
       3897;2008061105;   10; 41.00;eor
       3897;2008061106;   10; 11.00;eor
       3897;2008061107;   10; 35.00;eor
       3897;2008061108;   10;  7.00;eor
       3897;2008061109;   10; 47.00;eor
       3897;2008061110;   10; 41.00;eor
       3897;2008061111;   10; 26.00;eor
       3897;2008061112;   10; 40.00;eor
       3897;2008061113;   10; 16.00;eor
       3897;2008061114;   10; 33.00;eor
       3897;2008061115;   10; 30.00;eor
       3897;2008061116;   10; 14.00;eor
       3897;2008061117;   10; 16.00;eor
       3897;2008061118;   10; 33.00;eor
       3897;2008061119;   10;  3.00;eor
       3897;2008061120;   10;  0.00;eor
       3897;2008061203;   10;  0.00;eor
       3897;2008061204;   10; 12.00;eor
       3897;2008061205;   10; 20.00;eor
       3897;2008061206;   10; 28.00;eor
       3897;2008061207;   10; 39.00;eor
       3897;2008061208;   10; 33.00;eor
       3897;2008061209;   10; 29.00;eor
       3897;2008061210;   10; 32.00;eor
       3897;2008061211;   10; 24.00;eor
       3897;2008061212;   10; 38.00;eor
       3897;2008061213;   10; 17.00;eor
       3897;2008061214;   10; 26.00;eor
       3897;2008061215;   10; 13.00;eor
       3897;2008061216;   10; 26.00;eor
       3897;2008061217;   10;  0.00;eor
       3897;2008061218;   10; 18.00;eor
       3897;2008061219;   10; 51.00;eor
       3897;2008061220;   10; 23.00;eor
       3897;2008061303;   10;  0.00;eor
       3897;2008061304;   10; 33.00;eor
       3897;2008061305;   10; 48.00;eor
       3897;2008061306;   10; 59.00;eor
       3897;2008061307;   10; 24.00;eor
       3897;2008061308;   10; 16.00;eor
       3897;2008061309;   10; 15.00;eor
       3897;2008061310;   10; 29.00;eor
       3897;2008061311;   10; 55.00;eor
       3897;2008061312;   10;  7.00;eor
       3897;2008061313;   10; 19.00;eor
       3897;2008061314;   10; 23.00;eor
       3897;2008061315;   10; 29.00;eor
       3897;2008061316;   10; 11.00;eor
       3897;2008061317;   10; 19.00;eor
       3897;2008061318;   10; 38.00;eor
       3897;2008061319;   10; 33.00;eor
       3897;2008061320;   10; 10.00;eor
       3897;2008061403;   10;  0.00;eor
       3897;2008061404;   10; 25.00;eor
       3897;2008061405;   10; 32.00;eor
       3897;2008061406;   10; 26.00;eor
       3897;2008061407;   10;  1.00;eor
       3897;2008061408;   10; 49.00;eor
       3897;2008061409;   10; 47.00;eor
       3897;2008061410;   10; 23.00;eor
       3897;2008061411;   10; 23.00;eor
       3897;2008061412;   10; 47.00;eor
       3897;2008061413;   10; 22.00;eor
       3897;2008061414;   10; 16.00;eor
       3897;2008061415;   10;  6.00;eor
       3897;2008061416;   10; 20.00;eor
       3897;2008061417;   10;  4.00;eor
       3897;2008061418;   10; 34.00;eor
       3897;2008061419;   10; 29.00;eor
       3897;2008061420;   10; 36.00;eor
       3897;2008061503;   10;  0.00;eor
       3897;2008061504;   10; 31.00;eor
       3897;2008061505;   10; 44.00;eor
       3897;2008061506;   10; 22.00;eor
       3897;2008061507;   10;  1.00;eor
       3897;2008061508;   10;  7.00;eor
       3897;2008061509;   10;  0.00;eor
       3897;2008061510;   10;  0.00;eor
       3897;2008061511;   10; 57.00;eor
       3897;2008061512;   10; 39.00;eor
       3897;2008061513;   10; 14.00;eor
       3897;2008061514;   10; 44.00;eor
       3897;2008061515;   10; 17.00;eor
       3897;2008061516;   10; 15.00;eor
       3897;2008061517;   10;  1.00;eor
       3897;2008061518;   10;  9.00;eor
       3897;2008061519;   10; 46.00;eor
       3897;2008061520;   10; 30.00;eor
       3897;2008061603;   10;  0.00;eor
       3897;2008061604;   10; 30.00;eor
       3897;2008061605;   10; 60.00;eor
       3897;2008061606;   10; 60.00;eor
       3897;2008061607;   10; 56.00;eor
       3897;2008061608;   10; 57.00;eor
       3897;2008061609;   10; 57.00;eor
       3897;2008061610;   10; 26.00;eor
       3897;2008061611;   10; 11.00;eor
       3897;2008061612;   10; 36.00;eor
       3897;2008061613;   10; 50.00;eor
       3897;2008061614;   10;  9.00;eor
       3897;2008061615;   10; 39.00;eor
       3897;2008061616;   10; 56.00;eor
       3897;2008061617;   10; 57.00;eor
       3897;2008061618;   10; 32.00;eor
       3897;2008061619;   10; 30.00;eor
       3897;2008061620;   10;  0.00;eor
       3897;2008061703;   10;  0.00;eor
